"date","site","heure_obs","fraction","nom_sci","abondance","largeur_riviere","profondeur_riviere","vitesse_courant","transparence_eau","temperature_eau_c","ID_observation"
"2021-09-16","129_93_R01","11:25:0",0.0416666666666667,"Chironomini",22,10,0.15,NA,"élevée",14.5,455
"2021-09-16","129_93_R01","11:25:0",0.0416666666666667,"Tanytarsini",91,10,0.15,NA,"élevée",14.5,456
"2021-09-16","129_93_R01","11:25:0",0.0416666666666667,"Orthocladiinae",12,10,0.15,NA,"élevée",14.5,457
"2021-09-16","129_93_R01","11:25:0",0.0416666666666667,"Pentaneurini",3,10,0.15,NA,"élevée",14.5,458
"2021-09-16","129_93_R01","11:25:0",0.0416666666666667,"Simulium",1,10,0.15,NA,"élevée",14.5,459
"2021-09-16","129_93_R01","11:25:0",0.0416666666666667,"Antocha",1,10,0.15,NA,"élevée",14.5,460
"2021-09-16","129_93_R01","11:25:0",0.0416666666666667,"Dicranota",1,10,0.15,NA,"élevée",14.5,461
"2021-09-16","129_93_R01","11:25:0",0.0416666666666667,"Promoresia",8,10,0.15,NA,"élevée",14.5,462
"2021-09-16","129_93_R01","11:25:0",0.0416666666666667,"Boyeria",1,10,0.15,NA,"élevée",14.5,463
"2021-09-16","129_93_R01","11:25:0",0.0416666666666667,"Ophiogomphus",3,10,0.15,NA,"élevée",14.5,464
"2021-09-16","129_93_R01","11:25:0",0.0416666666666667,"Nigronia",1,10,0.15,NA,"élevée",14.5,465
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Acerpenna",1,10,0.34,NA,"élevée",12,466
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Plauditus",1,10,0.34,NA,"élevée",12,467
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Baetisca",3,10,0.34,NA,"élevée",12,468
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Ephemerella",21,10,0.34,NA,"élevée",12,469
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Eurylophella",1,10,0.34,NA,"élevée",12,470
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Epeorus",4,10,0.34,NA,"élevée",12,471
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Heptagenia",1,10,0.34,NA,"élevée",12,472
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Leucrocuta",1,10,0.34,NA,"élevée",12,473
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Maccaffertium",1,10,0.34,NA,"élevée",12,474
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Rhithrogena",9,10,0.34,NA,"élevée",12,475
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Leptophlebiidae",9,10,0.34,NA,"élevée",12,476
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Micrasema",1,10,0.34,NA,"élevée",12,477
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Brachycentrus",3,10,0.34,NA,"élevée",12,478
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Glossosoma",4,10,0.34,NA,"élevée",12,479
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Hydropsychidae",3,10,0.34,NA,"élevée",12,480
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Ceratopsyche",21,10,0.34,NA,"élevée",12,481
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Hydroptila",1,10,0.34,NA,"élevée",12,482
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Oxyethira",2,10,0.34,NA,"élevée",12,483
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Lepidostoma",28,10,0.34,NA,"élevée",12,484
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Setodes",1,10,0.34,NA,"élevée",12,485
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Hydatophylax",1,10,0.34,NA,"élevée",12,486
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Pycnopsyche",1,10,0.34,NA,"élevée",12,487
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Dolophilodes",1,10,0.34,NA,"élevée",12,488
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Capniidae",2,10,0.34,NA,"élevée",12,489
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Sweltsa",12,10,0.34,NA,"élevée",12,490
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Perlidae",3,10,0.34,NA,"élevée",12,491
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Acroneuria",1,10,0.34,NA,"élevée",12,492
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Isogenoides",1,10,0.34,NA,"élevée",12,493
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Taeniopteryx",3,10,0.34,NA,"élevée",12,494
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Bezzia | Palpomyia",5,10,0.34,NA,"élevée",12,495
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Chironomini",26,10,0.34,NA,"élevée",12,496
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Tanytarsini",54,10,0.34,NA,"élevée",12,497
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Orthocladiinae",12,10,0.34,NA,"élevée",12,498
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Neoplasta",1,10,0.34,NA,"élevée",12,499
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Simulium",3,10,0.34,NA,"élevée",12,500
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Hexatoma",1,10,0.34,NA,"élevée",12,501
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Acari",3,10,0.34,NA,"élevée",12,502
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Pisidium",2,10,0.34,NA,"élevée",12,503
"2018-09-20","131_120_R01","15:00:0",0.316666666666667,"Oligochaeta",11,10,0.34,NA,"élevée",12,504
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Acentrella",2,30,0.3,0.3607,"élevée",7.9,505
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Plauditus",6,30,0.3,0.3607,"élevée",7.9,506
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Ephemerella",31,30,0.3,0.3607,"élevée",7.9,507
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Serratella",7,30,0.3,0.3607,"élevée",7.9,508
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Epeorus",10,30,0.3,0.3607,"élevée",7.9,509
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Leucrocuta",8,30,0.3,0.3607,"élevée",7.9,510
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Maccaffertium",7,30,0.3,0.3607,"élevée",7.9,511
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Rhithrogena",8,30,0.3,0.3607,"élevée",7.9,512
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Isonychia",1,30,0.3,0.3607,"élevée",7.9,513
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Leptophlebiidae",28,30,0.3,0.3607,"élevée",7.9,514
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Glossosoma",1,30,0.3,0.3607,"élevée",7.9,515
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Hydropsychidae",3,30,0.3,0.3607,"élevée",7.9,516
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Ceratopsyche",36,30,0.3,0.3607,"élevée",7.9,517
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Cheumatopsyche",12,30,0.3,0.3607,"élevée",7.9,518
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Hydroptila",3,30,0.3,0.3607,"élevée",7.9,519
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Lepidostoma",6,30,0.3,0.3607,"élevée",7.9,520
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Ceraclea",1,30,0.3,0.3607,"élevée",7.9,521
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Psilotreta",2,30,0.3,0.3607,"élevée",7.9,522
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Chimarra",3,30,0.3,0.3607,"élevée",7.9,523
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Dolophilodes",19,30,0.3,0.3607,"élevée",7.9,524
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Rhyacophila",2,30,0.3,0.3607,"élevée",7.9,525
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Capniidae",1,30,0.3,0.3607,"élevée",7.9,526
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Acroneuria",6,30,0.3,0.3607,"élevée",7.9,527
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Paragnetina",2,30,0.3,0.3607,"élevée",7.9,528
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Isoperla",1,30,0.3,0.3607,"élevée",7.9,529
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Isogenoides",4,30,0.3,0.3607,"élevée",7.9,530
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Atherix",7,30,0.3,0.3607,"élevée",7.9,531
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Chironomini",1,30,0.3,0.3607,"élevée",7.9,532
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Tanytarsini",14,30,0.3,0.3607,"élevée",7.9,533
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Orthocladiinae",7,30,0.3,0.3607,"élevée",7.9,534
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Tipula",2,30,0.3,0.3607,"élevée",7.9,535
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Optioservus",3,30,0.3,0.3607,"élevée",7.9,536
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Promoresia",1,30,0.3,0.3607,"élevée",7.9,537
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Gomphidae",1,30,0.3,0.3607,"élevée",7.9,538
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Ophiogomphus",3,30,0.3,0.3607,"élevée",7.9,539
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Nigronia",3,30,0.3,0.3607,"élevée",7.9,540
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Pisidium",1,30,0.3,0.3607,"élevée",7.9,541
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Oligochaeta",10,30,0.3,0.3607,"élevée",7.9,542
"2020-09-21","132_116_R01","12:30:0",0.133333333333333,"Nematoda",2,30,0.3,0.3607,"élevée",7.9,543
"2016-09-21","133_101_R01","11:00:0",0.075,"Baetidae",1,11,0.15,0.1938,"élevée",14.6,544
"2016-09-21","133_101_R01","11:00:0",0.075,"Baetis",2,11,0.15,0.1938,"élevée",14.6,545
"2016-09-21","133_101_R01","11:00:0",0.075,"Ephemerella",17,11,0.15,0.1938,"élevée",14.6,546
"2016-09-21","133_101_R01","11:00:0",0.075,"Eurylophella",4,11,0.15,0.1938,"élevée",14.6,547
"2016-09-21","133_101_R01","11:00:0",0.075,"Serratella",1,11,0.15,0.1938,"élevée",14.6,548
"2016-09-21","133_101_R01","11:00:0",0.075,"Epeorus",32,11,0.15,0.1938,"élevée",14.6,549
"2016-09-21","133_101_R01","11:00:0",0.075,"Leucrocuta",4,11,0.15,0.1938,"élevée",14.6,550
"2016-09-21","133_101_R01","11:00:0",0.075,"Rhithrogena",6,11,0.15,0.1938,"élevée",14.6,551
"2016-09-21","133_101_R01","11:00:0",0.075,"Leptophlebiidae",22,11,0.15,0.1938,"élevée",14.6,552
"2016-09-21","133_101_R01","11:00:0",0.075,"Micrasema",1,11,0.15,0.1938,"élevée",14.6,553
"2016-09-21","133_101_R01","11:00:0",0.075,"Glossosoma",12,11,0.15,0.1938,"élevée",14.6,554
"2016-09-21","133_101_R01","11:00:0",0.075,"Hydropsychidae",2,11,0.15,0.1938,"élevée",14.6,555
"2016-09-21","133_101_R01","11:00:0",0.075,"Ceratopsyche",28,11,0.15,0.1938,"élevée",14.6,556
"2016-09-21","133_101_R01","11:00:0",0.075,"Cheumatopsyche",2,11,0.15,0.1938,"élevée",14.6,557
"2016-09-21","133_101_R01","11:00:0",0.075,"Hydroptila",6,11,0.15,0.1938,"élevée",14.6,558
"2016-09-21","133_101_R01","11:00:0",0.075,"Lepidostoma",10,11,0.15,0.1938,"élevée",14.6,559
"2016-09-21","133_101_R01","11:00:0",0.075,"Ceraclea",1,11,0.15,0.1938,"élevée",14.6,560
"2016-09-21","133_101_R01","11:00:0",0.075,"Mystacides",1,11,0.15,0.1938,"élevée",14.6,561
"2016-09-21","133_101_R01","11:00:0",0.075,"Oecetis",1,11,0.15,0.1938,"élevée",14.6,562
"2016-09-21","133_101_R01","11:00:0",0.075,"Limnephilidae",2,11,0.15,0.1938,"élevée",14.6,563
"2016-09-21","133_101_R01","11:00:0",0.075,"Chimarra",5,11,0.15,0.1938,"élevée",14.6,564
"2016-09-21","133_101_R01","11:00:0",0.075,"Dolophilodes",13,11,0.15,0.1938,"élevée",14.6,565
"2016-09-21","133_101_R01","11:00:0",0.075,"Polycentropodidae",1,11,0.15,0.1938,"élevée",14.6,566
"2016-09-21","133_101_R01","11:00:0",0.075,"Perlidae",2,11,0.15,0.1938,"élevée",14.6,567
"2016-09-21","133_101_R01","11:00:0",0.075,"Acroneuria",5,11,0.15,0.1938,"élevée",14.6,568
"2016-09-21","133_101_R01","11:00:0",0.075,"Paragnetina",9,11,0.15,0.1938,"élevée",14.6,569
"2016-09-21","133_101_R01","11:00:0",0.075,"Isoperla",1,11,0.15,0.1938,"élevée",14.6,570
"2016-09-21","133_101_R01","11:00:0",0.075,"Probezzia",1,11,0.15,0.1938,"élevée",14.6,571
"2016-09-21","133_101_R01","11:00:0",0.075,"Chironomini",6,11,0.15,0.1938,"élevée",14.6,572
"2016-09-21","133_101_R01","11:00:0",0.075,"Tanytarsini",1,11,0.15,0.1938,"élevée",14.6,573
"2016-09-21","133_101_R01","11:00:0",0.075,"Orthocladiinae",13,11,0.15,0.1938,"élevée",14.6,574
"2016-09-21","133_101_R01","11:00:0",0.075,"Pentaneurini",5,11,0.15,0.1938,"élevée",14.6,575
"2016-09-21","133_101_R01","11:00:0",0.075,"Hemerodromia",2,11,0.15,0.1938,"élevée",14.6,576
"2016-09-21","133_101_R01","11:00:0",0.075,"Promoresia",10,11,0.15,0.1938,"élevée",14.6,577
"2016-09-21","133_101_R01","11:00:0",0.075,"Stenelmis",1,11,0.15,0.1938,"élevée",14.6,578
"2016-09-21","133_101_R01","11:00:0",0.075,"Ectopria",1,11,0.15,0.1938,"élevée",14.6,579
"2016-09-21","133_101_R01","11:00:0",0.075,"Psephenus",1,11,0.15,0.1938,"élevée",14.6,580
"2016-09-21","133_101_R01","11:00:0",0.075,"Ophiogomphus",4,11,0.15,0.1938,"élevée",14.6,581
"2016-09-21","133_101_R01","11:00:0",0.075,"Nigronia",1,11,0.15,0.1938,"élevée",14.6,582
"2016-09-21","133_101_R01","11:00:0",0.075,"Acari",1,11,0.15,0.1938,"élevée",14.6,583
"2016-09-21","133_101_R01","11:00:0",0.075,"Pisidium",9,11,0.15,0.1938,"élevée",14.6,584
"2016-09-21","133_101_R01","11:00:0",0.075,"Oligochaeta",2,11,0.15,0.1938,"élevée",14.6,585
"2016-09-21","133_101_R01","11:00:0",0.075,"Nematoda",1,11,0.15,0.1938,"élevée",14.6,586
"2017-09-15","133_101_R01","09:30:0",0.05,"Baetis",14,11,0.2,0.5754,"élevée",17.5,587
"2017-09-15","133_101_R01","09:30:0",0.05,"Ephemerella",5,11,0.2,0.5754,"élevée",17.5,588
"2017-09-15","133_101_R01","09:30:0",0.05,"Serratella",2,11,0.2,0.5754,"élevée",17.5,589
"2017-09-15","133_101_R01","09:30:0",0.05,"Epeorus",10,11,0.2,0.5754,"élevée",17.5,590
"2017-09-15","133_101_R01","09:30:0",0.05,"Rhithrogena",3,11,0.2,0.5754,"élevée",17.5,591
"2017-09-15","133_101_R01","09:30:0",0.05,"Leptophlebiidae",18,11,0.2,0.5754,"élevée",17.5,592
"2017-09-15","133_101_R01","09:30:0",0.05,"Glossosoma",2,11,0.2,0.5754,"élevée",17.5,593
"2017-09-15","133_101_R01","09:30:0",0.05,"Hydropsychidae",3,11,0.2,0.5754,"élevée",17.5,594
"2017-09-15","133_101_R01","09:30:0",0.05,"Ceratopsyche",29,11,0.2,0.5754,"élevée",17.5,595
"2017-09-15","133_101_R01","09:30:0",0.05,"Cheumatopsyche",8,11,0.2,0.5754,"élevée",17.5,596
"2017-09-15","133_101_R01","09:30:0",0.05,"Diplectrona",4,11,0.2,0.5754,"élevée",17.5,597
"2017-09-15","133_101_R01","09:30:0",0.05,"Lepidostoma",2,11,0.2,0.5754,"élevée",17.5,598
"2017-09-15","133_101_R01","09:30:0",0.05,"Chimarra",10,11,0.2,0.5754,"élevée",17.5,599
"2017-09-15","133_101_R01","09:30:0",0.05,"Dolophilodes",58,11,0.2,0.5754,"élevée",17.5,600
"2017-09-15","133_101_R01","09:30:0",0.05,"Nyctiophylax",1,11,0.2,0.5754,"élevée",17.5,601
"2017-09-15","133_101_R01","09:30:0",0.05,"Polycentropus",1,11,0.2,0.5754,"élevée",17.5,602
"2017-09-15","133_101_R01","09:30:0",0.05,"Sweltsa",1,11,0.2,0.5754,"élevée",17.5,603
"2017-09-15","133_101_R01","09:30:0",0.05,"Acroneuria",9,11,0.2,0.5754,"élevée",17.5,604
"2017-09-15","133_101_R01","09:30:0",0.05,"Paragnetina",4,11,0.2,0.5754,"élevée",17.5,605
"2017-09-15","133_101_R01","09:30:0",0.05,"Isoperla",3,11,0.2,0.5754,"élevée",17.5,606
"2017-09-15","133_101_R01","09:30:0",0.05,"Chironomini",5,11,0.2,0.5754,"élevée",17.5,607
"2017-09-15","133_101_R01","09:30:0",0.05,"Tanytarsini",2,11,0.2,0.5754,"élevée",17.5,608
"2017-09-15","133_101_R01","09:30:0",0.05,"Orthocladiinae",27,11,0.2,0.5754,"élevée",17.5,609
"2017-09-15","133_101_R01","09:30:0",0.05,"Pentaneurini",1,11,0.2,0.5754,"élevée",17.5,610
"2017-09-15","133_101_R01","09:30:0",0.05,"Empididae",1,11,0.2,0.5754,"élevée",17.5,611
"2017-09-15","133_101_R01","09:30:0",0.05,"Dicranota",1,11,0.2,0.5754,"élevée",17.5,612
"2017-09-15","133_101_R01","09:30:0",0.05,"Hexatoma",1,11,0.2,0.5754,"élevée",17.5,613
"2017-09-15","133_101_R01","09:30:0",0.05,"Promoresia",5,11,0.2,0.5754,"élevée",17.5,614
"2017-09-15","133_101_R01","09:30:0",0.05,"Stenelmis",2,11,0.2,0.5754,"élevée",17.5,615
"2017-09-15","133_101_R01","09:30:0",0.05,"Psephenus",1,11,0.2,0.5754,"élevée",17.5,616
"2017-09-15","133_101_R01","09:30:0",0.05,"Ophiogomphus",4,11,0.2,0.5754,"élevée",17.5,617
"2017-09-15","133_101_R01","09:30:0",0.05,"Nigronia",1,11,0.2,0.5754,"élevée",17.5,618
"2017-09-15","133_101_R01","09:30:0",0.05,"Pisidium",15,11,0.2,0.5754,"élevée",17.5,619
"2017-09-15","133_101_R01","09:30:0",0.05,"Oligochaeta",4,11,0.2,0.5754,"élevée",17.5,620
"2017-09-15","133_101_R01","09:30:0",0.05,"Nematoda",1,11,0.2,0.5754,"élevée",17.5,621
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Baetis",7,8,0.1,0.1306,"élevée",14.5,622
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Ephemerella",14,8,0.1,0.1306,"élevée",14.5,623
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Eurylophella",7,8,0.1,0.1306,"élevée",14.5,624
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Epeorus",7,8,0.1,0.1306,"élevée",14.5,625
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Leucrocuta",5,8,0.1,0.1306,"élevée",14.5,626
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Maccaffertium",6,8,0.1,0.1306,"élevée",14.5,627
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Rhithrogena",5,8,0.1,0.1306,"élevée",14.5,628
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Leptophlebiidae",21,8,0.1,0.1306,"élevée",14.5,629
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Glossosoma",5,8,0.1,0.1306,"élevée",14.5,630
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Hydropsychidae",6,8,0.1,0.1306,"élevée",14.5,631
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Ceratopsyche",22,8,0.1,0.1306,"élevée",14.5,632
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Cheumatopsyche",4,8,0.1,0.1306,"élevée",14.5,633
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Hydroptila",2,8,0.1,0.1306,"élevée",14.5,634
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Lepidostoma",2,8,0.1,0.1306,"élevée",14.5,635
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Chimarra",1,8,0.1,0.1306,"élevée",14.5,636
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Dolophilodes",4,8,0.1,0.1306,"élevée",14.5,637
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Rhyacophila",1,8,0.1,0.1306,"élevée",14.5,638
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Haploperla",1,8,0.1,0.1306,"élevée",14.5,639
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Sweltsa",4,8,0.1,0.1306,"élevée",14.5,640
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Acroneuria",3,8,0.1,0.1306,"élevée",14.5,641
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Paragnetina",3,8,0.1,0.1306,"élevée",14.5,642
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Isoperla",4,8,0.1,0.1306,"élevée",14.5,643
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Chironomini",38,8,0.1,0.1306,"élevée",14.5,644
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Tanytarsini",4,8,0.1,0.1306,"élevée",14.5,645
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Orthocladiinae",14,8,0.1,0.1306,"élevée",14.5,646
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Pentaneurini",3,8,0.1,0.1306,"élevée",14.5,647
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Promoresia",6,8,0.1,0.1306,"élevée",14.5,648
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Stenelmis",3,8,0.1,0.1306,"élevée",14.5,649
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Psephenus",13,8,0.1,0.1306,"élevée",14.5,650
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Ophiogomphus",2,8,0.1,0.1306,"élevée",14.5,651
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Veliidae",-99,8,0.1,0.1306,"élevée",14.5,652
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Nigronia",5,8,0.1,0.1306,"élevée",14.5,653
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Pisidium",1,8,0.1,0.1306,"élevée",14.5,654
"2018-09-07","133_101_R01","10:30:0",0.0833333333333333,"Oligochaeta",5,8,0.1,0.1306,"élevée",14.5,655
"2019-09-13","133_101_R01","10:00:0",0.15,"Baetis",5,8,0.1,0.2966,"élevée",11.9,656
"2019-09-13","133_101_R01","10:00:0",0.15,"Diphetor Hageni",1,8,0.1,0.2966,"élevée",11.9,657
"2019-09-13","133_101_R01","10:00:0",0.15,"Ephemerellidae",2,8,0.1,0.2966,"élevée",11.9,658
"2019-09-13","133_101_R01","10:00:0",0.15,"Ephemerella",19,8,0.1,0.2966,"élevée",11.9,659
"2019-09-13","133_101_R01","10:00:0",0.15,"Eurylophella",2,8,0.1,0.2966,"élevée",11.9,660
"2019-09-13","133_101_R01","10:00:0",0.15,"Heptageniidae",1,8,0.1,0.2966,"élevée",11.9,661
"2019-09-13","133_101_R01","10:00:0",0.15,"Epeorus",22,8,0.1,0.2966,"élevée",11.9,662
"2019-09-13","133_101_R01","10:00:0",0.15,"Leucrocuta",6,8,0.1,0.2966,"élevée",11.9,663
"2019-09-13","133_101_R01","10:00:0",0.15,"Maccaffertium",3,8,0.1,0.2966,"élevée",11.9,664
"2019-09-13","133_101_R01","10:00:0",0.15,"Rhithrogena",13,8,0.1,0.2966,"élevée",11.9,665
"2019-09-13","133_101_R01","10:00:0",0.15,"Leptophlebiidae",45,8,0.1,0.2966,"élevée",11.9,666
"2019-09-13","133_101_R01","10:00:0",0.15,"Glossosoma",4,8,0.1,0.2966,"élevée",11.9,667
"2019-09-13","133_101_R01","10:00:0",0.15,"Hydropsychidae",3,8,0.1,0.2966,"élevée",11.9,668
"2019-09-13","133_101_R01","10:00:0",0.15,"Ceratopsyche",12,8,0.1,0.2966,"élevée",11.9,669
"2019-09-13","133_101_R01","10:00:0",0.15,"Cheumatopsyche",2,8,0.1,0.2966,"élevée",11.9,670
"2019-09-13","133_101_R01","10:00:0",0.15,"Lepidostoma",20,8,0.1,0.2966,"élevée",11.9,671
"2019-09-13","133_101_R01","10:00:0",0.15,"Psilotreta",1,8,0.1,0.2966,"élevée",11.9,672
"2019-09-13","133_101_R01","10:00:0",0.15,"Chimarra",1,8,0.1,0.2966,"élevée",11.9,673
"2019-09-13","133_101_R01","10:00:0",0.15,"Dolophilodes",8,8,0.1,0.2966,"élevée",11.9,674
"2019-09-13","133_101_R01","10:00:0",0.15,"Polycentropus",1,8,0.1,0.2966,"élevée",11.9,675
"2019-09-13","133_101_R01","10:00:0",0.15,"Sweltsa",12,8,0.1,0.2966,"élevée",11.9,676
"2019-09-13","133_101_R01","10:00:0",0.15,"Acroneuria",12,8,0.1,0.2966,"élevée",11.9,677
"2019-09-13","133_101_R01","10:00:0",0.15,"Paragnetina",3,8,0.1,0.2966,"élevée",11.9,678
"2019-09-13","133_101_R01","10:00:0",0.15,"Isoperla",1,8,0.1,0.2966,"élevée",11.9,679
"2019-09-13","133_101_R01","10:00:0",0.15,"Orthocladiinae",5,8,0.1,0.2966,"élevée",11.9,680
"2019-09-13","133_101_R01","10:00:0",0.15,"Tanypodinae",1,8,0.1,0.2966,"élevée",11.9,681
"2019-09-13","133_101_R01","10:00:0",0.15,"Empididae",1,8,0.1,0.2966,"élevée",11.9,682
"2019-09-13","133_101_R01","10:00:0",0.15,"Hemerodromia",1,8,0.1,0.2966,"élevée",11.9,683
"2019-09-13","133_101_R01","10:00:0",0.15,"Simulium",4,8,0.1,0.2966,"élevée",11.9,684
"2019-09-13","133_101_R01","10:00:0",0.15,"Dicranota",1,8,0.1,0.2966,"élevée",11.9,685
"2019-09-13","133_101_R01","10:00:0",0.15,"Hexatoma",2,8,0.1,0.2966,"élevée",11.9,686
"2019-09-13","133_101_R01","10:00:0",0.15,"Promoresia",8,8,0.1,0.2966,"élevée",11.9,687
"2019-09-13","133_101_R01","10:00:0",0.15,"Psephenus",10,8,0.1,0.2966,"élevée",11.9,688
"2019-09-13","133_101_R01","10:00:0",0.15,"Boyeria",1,8,0.1,0.2966,"élevée",11.9,689
"2019-09-13","133_101_R01","10:00:0",0.15,"Ophiogomphus",5,8,0.1,0.2966,"élevée",11.9,690
"2019-09-13","133_101_R01","10:00:0",0.15,"Veliidae",-99,8,0.1,0.2966,"élevée",11.9,691
